timestamp,raw_value,attention
1615775696.7859058,105,50
1615775696.7944698,-41,50
1615775696.8048,83,50
1615775696.8121731,41,50
1615775696.820926,18,50
1615775696.829571,139,50
1615775696.832114,136,50
1615775696.832114,136,50
1615775696.832114,136,50
1615775696.832114,136,50
1615775696.873538,66,50
1615775696.8832939,92,50
1615775696.893239,-106,50
1615775696.900749,-76,50
1615775696.9094882,-110,50
1615775696.915911,-55,50
1615775696.91979,-34,50
1615775696.91979,-34,50
1615775696.91979,-34,50
1615775696.9496472,-33,50
1615775696.963439,69,50
1615775696.9710941,92,50
1615775696.978404,17,50
1615775696.988363,-65,50
1615775696.9908748,-78,50
1615775697.0043871,-133,48
1615775697.014446,20,48
1615775697.0231922,12,48
1615775697.030644,90,48
1615775697.040651,-39,48
1615775697.048249,-26,48
1615775697.058259,66,48
1615775697.0660238,28,48
1615775697.075928,-2,48
1615775697.083476,87,48
1615775697.0920372,80,48
1615775697.103112,51,48
1615775697.110625,51,48
1615775697.1194172,55,48
1615775697.128412,21,48
1615775697.1309829,-3,48
1615775697.1309829,-3,48
1615775697.1309829,-3,48
1615775697.1672819,1,48
1615775697.170094,-25,48
1615775697.184486,-37,48
1615775697.193238,314,48
1615775697.200748,77,48
1615775697.210687,-123,48
1615775697.218409,-178,48
1615775697.228438,-123,48
1615775697.238423,-120,48
1615775697.248555,-62,48
1615775697.2572858,-88,48
1615775697.2634282,-52,48
1615775697.273448,-142,48
1615775697.283424,81,48
1615775697.2921531,7,48
1615775697.299655,19,48
1615775697.308267,1,48
1615775697.318364,3,48
1615775697.325866,20,48
1615775697.336033,88,48
1615775697.3433878,75,48
1615775697.353523,118,48
1615775697.360748,73,48
1615775697.369788,59,48
1615775697.379657,201,48
1615775697.3885372,74,48
1615775697.3985631,155,48
1615775697.406036,161,48
1615775697.4147468,60,48
1615775697.423556,83,48
1615775697.432137,-44,48
1615775697.432137,-44,48
1615775697.432137,-44,48
1615775697.432137,-44,48
1615775697.469418,-22,48
1615775697.478167,360,48
1615775697.4881659,-36,48
1615775697.494408,-106,48
1615775697.504375,-131,48
1615775697.515596,-117,48
1615775697.523175,-126,48
1615775697.531887,-46,48
1615775697.5395432,-52,48
1615775697.546891,-147,48
1615775697.5570712,-74,48
1615775697.56069,-59,48
1615775697.56069,-59,48
1615775697.56069,-59,48
1615775697.586901,-24,48
1615775697.598155,407,48
1615775697.606955,92,48
1615775697.6169631,21,48
1615775697.6269271,-154,48
1615775697.636849,-120,48
1615775697.644403,-9,48
1615775697.6544461,-65,48
1615775697.661959,-19,48
1615775697.669369,-88,48
1615775697.67942,-8,48
1615775697.68688,9,48
1615775697.695621,93,48
1615775697.70326,-17,48
1615775697.713554,-20,48
1615775697.722271,26,48
1615775697.728461,-11,48
1615775697.7319639,53,48
1615775697.7319639,53,48
1615775697.7319639,53,48
1615775697.7319639,53,48
1615775697.775948,413,48
1615775697.78312,150,48
1615775697.790776,-33,48
1615775697.793501,-81,48
1615775697.809504,-116,48
1615775697.82229,93,48
1615775697.830675,-86,48
1615775697.8394182,-90,48
1615775697.849407,-129,48
1615775697.857176,-125,48
1615775697.865761,18,48
1615775697.877218,-11,48
1615775697.88445,-62,48
1615775697.89461,-71,48
1615775697.9022698,-68,48
1615775697.911982,-40,48
1615775697.9222798,-30,48
1615775697.930943,-59,48
1615775697.939801,118,48
1615775697.947138,45,48
1615775697.957293,115,48
