,timestamp,raw_value,attention,delta
0,0,23,41,0.0
1,1,26,41,0.0015811920166015625
2,2,26,41,0.0015811920166015625
3,3,26,41,0.0015811920166015625
4,4,26,41,0.0015811920166015625
5,5,87,41,0.05261111259460449
6,6,140,41,0.060981035232543945
7,7,82,41,0.06981730461120605
8,8,34,41,0.0760042667388916
9,9,42,41,0.08495807647705078
10,10,16,41,0.09475278854370117
11,11,41,41,0.1047368049621582
12,12,26,41,0.11475324630737305
13,13,39,41,0.12596917152404785
14,14,61,41,0.13466715812683105
15,15,81,41,0.143402099609375
16,16,44,41,0.15222716331481934
17,17,38,41,0.16095638275146484
18,18,16,41,0.169755220413208
19,19,49,41,0.17976713180541992
20,20,50,41,0.1887037754058838
21,21,38,41,0.19851231575012207
22,22,-19,41,0.20747017860412598
23,23,23,41,0.21596908569335938
24,24,49,41,0.22226953506469727
25,25,-4,41,0.22968125343322754
26,26,25,41,0.23864006996154785
27,27,55,41,0.2460031509399414
28,28,35,41,0.2559535503387451
29,29,57,41,0.26472020149230957
30,30,61,41,0.27097225189208984
31,31,20,41,0.2825789451599121
32,32,34,41,0.2924623489379883
33,33,66,41,0.2997453212738037
34,34,59,41,0.30593013763427734
35,35,59,41,0.30593013763427734
36,36,59,41,0.30593013763427734
37,37,52,41,0.3425781726837158
38,38,134,41,0.35217976570129395
39,39,74,41,0.35983777046203613
40,40,54,41,0.36889028549194336
41,41,2,41,0.3800802230834961
42,42,43,41,0.38884615898132324
43,43,35,41,0.3986701965332031
44,44,28,41,0.40967512130737305
45,45,41,41,0.41714000701904297
46,46,59,41,0.4300723075866699
47,47,51,41,0.4388391971588135
48,48,51,41,0.4513731002807617
49,49,18,41,0.4625115394592285
50,50,5,41,0.47262120246887207
51,51,57,41,0.4801020622253418
52,52,68,41,0.48748326301574707
53,53,21,41,0.4976041316986084
54,54,1,41,0.5076000690460205
55,55,35,41,0.5150797367095947
56,56,43,41,0.5250742435455322
57,57,10,41,0.5325782299041748
58,58,-20,41,0.5425741672515869
59,59,-3,41,0.5525832176208496
60,60,51,41,0.5600793361663818
61,61,53,41,0.5699982643127441
62,62,48,41,0.577592134475708
63,63,71,41,0.5876271724700928
64,64,64,41,0.5950770378112793
65,65,49,41,0.6051020622253418
66,66,49,41,0.6051020622253418
67,67,49,41,0.6051020622253418
68,68,49,41,0.6051020622253418
69,69,83,41,0.6474623680114746
70,70,98,41,0.6561059951782227
71,71,48,41,0.6674590110778809
72,72,6,41,0.6749651432037354
73,73,7,41,0.6848382949829102
74,74,-4,41,0.6874570846557617
75,75,-9,41,0.7072713375091553
76,76,89,41,0.7184410095214844
77,77,68,41,0.7284510135650635
78,78,59,41,0.741004228591919
79,79,50,41,0.7496941089630127
80,80,44,41,0.7511842250823975
81,81,65,41,0.7659440040588379
82,82,88,41,0.776043176651001
83,83,43,41,0.7884941101074219
84,84,58,41,0.7984912395477295
85,85,9,41,0.8097531795501709
86,86,29,41,0.8171913623809814
87,87,9,41,0.827233076095581
88,88,41,41,0.8346803188323975
89,89,35,41,0.8434991836547852
90,90,40,41,0.8521721363067627
91,91,34,41,0.8597831726074219
92,92,43,41,0.8684775829315186
93,93,23,41,0.8797180652618408
94,94,29,41,0.8923633098602295
95,95,33,41,0.8997352123260498
96,96,22,41,0.9059391021728516
97,97,22,41,0.9059391021728516
98,98,22,41,0.9059391021728516
99,99,22,41,0.9059391021728516
100,100,128,34,0.9518342018127441
101,101,89,34,0.9600973129272461
102,102,50,34,0.967583179473877
103,103,28,34,0.9775722026824951
104,104,41,34,0.9875831604003906
105,105,18,34,0.9975855350494385
106,106,-5,34,1.008836030960083
107,107,29,34,1.018827199935913
108,108,28,34,1.0314500331878662
109,109,24,34,1.0387310981750488
110,110,44,34,1.0463812351226807
111,111,32,34,1.0551090240478516
112,112,56,34,1.0663840770721436
113,113,28,34,1.073857069015503
114,114,61,34,1.085076093673706
115,115,39,34,1.093578815460205
116,116,35,34,1.1038310527801514
117,117,39,34,1.1125741004943848
118,118,24,34,1.1251063346862793
119,119,70,34,1.136350154876709
120,120,40,34,1.1475043296813965
121,121,48,34,1.1575865745544434
122,122,60,34,1.167588233947754
123,123,49,34,1.1750781536102295
124,124,40,34,1.1850872039794922
125,125,33,34,1.1950831413269043
126,126,9,34,1.2063109874725342
127,127,9,34,1.2063109874725342
128,128,9,34,1.2063109874725342
129,129,9,34,1.2063109874725342
130,130,9,34,1.2471115589141846
131,131,115,34,1.255946159362793
132,132,35,34,1.264709234237671
133,133,-10,34,1.2721469402313232
134,134,3,34,1.2824292182922363
135,135,11,34,1.2926111221313477
136,136,25,34,1.301330327987671
137,137,49,34,1.3100855350494385
138,138,23,34,1.3212721347808838
139,139,65,34,1.327465295791626
140,140,86,34,1.338855266571045
141,141,33,34,1.3447413444519043
142,142,42,34,1.3549702167510986
143,143,2,34,1.3649992942810059
144,144,33,34,1.376331090927124
145,145,58,34,1.3838422298431396
146,146,26,34,1.393855333328247
147,147,5,34,1.402348279953003
148,148,28,34,1.4121782779693604
149,149,29,34,1.423443078994751
150,150,53,34,1.4309008121490479
151,151,40,34,1.440967321395874
152,152,84,34,1.4523282051086426
153,153,114,34,1.4600861072540283
154,154,107,34,1.4725639820098877
155,155,18,34,1.48008131980896
156,156,57,34,1.4900920391082764
157,157,99,34,1.4975001811981201
158,158,102,34,1.5015788078308105
159,159,102,34,1.5015788078308105
160,160,102,34,1.5015788078308105
161,161,102,34,1.5015788078308105
162,162,76,34,1.5478992462158203
163,163,99,34,1.5612051486968994
164,164,82,34,1.570068120956421
165,165,57,34,1.579991102218628
166,166,-1,34,1.5876061916351318
167,167,-25,34,1.59759521484375
168,168,-17,34,1.6075730323791504
169,169,-30,34,1.6163241863250732
170,170,-38,34,1.6263301372528076
171,171,-42,34,1.63602614402771
172,172,-35,34,1.646228313446045
173,173,19,34,1.6598663330078125
174,174,4,34,1.6673741340637207
175,175,21,34,1.6775867938995361
176,176,67,34,1.6872401237487793
177,177,59,34,1.6962859630584717
178,178,54,34,1.706045389175415
179,179,21,34,1.715963363647461
180,180,32,34,1.7247743606567383
181,181,52,34,1.7346911430358887
182,182,71,34,1.7422080039978027
183,183,57,34,1.7509009838104248
184,184,7,34,1.7610793113708496
185,185,32,34,1.768437147140503
186,186,68,34,1.776029348373413
187,187,69,34,1.7847251892089844
188,188,54,34,1.7947351932525635
189,189,73,34,1.8022441864013672
190,190,67,34,1.8059053421020508
191,191,67,34,1.8059053421020508
192,192,67,34,1.8059053421020508
193,193,180,34,1.8459441661834717
194,194,106,34,1.855924129486084
195,195,33,34,1.8684160709381104
196,196,50,34,1.879744052886963
197,197,7,34,1.889662742614746
198,198,-7,34,1.8996751308441162
199,199,24,35,1.9146912097930908
200,200,38,35,1.9246561527252197
201,201,42,35,1.9371631145477295
202,202,1,35,1.9484272003173828
203,203,12,35,1.9597241878509521
204,204,57,35,1.965900182723999
205,205,57,35,1.965900182723999
206,206,91,35,1.9888882637023926
207,207,81,35,2.0009641647338867
208,208,42,35,2.0096933841705322
209,209,33,35,2.018482208251953
210,210,54,35,2.0260159969329834
211,211,65,35,2.0347282886505127
212,212,52,35,2.042253255844116
213,213,73,35,2.049760103225708
214,214,113,35,2.0597012042999268
215,215,92,35,2.067495346069336
216,216,73,35,2.07346510887146
217,217,33,35,2.0835142135620117
218,218,39,35,2.094731092453003
219,219,90,35,2.102224349975586
220,220,73,35,2.10479736328125
221,221,73,35,2.10479736328125
222,222,73,35,2.10479736328125
223,223,36,35,2.1410303115844727
224,224,96,35,2.1509783267974854
225,225,24,35,2.1597211360931396
226,226,34,35,2.1684060096740723
227,227,38,35,2.1772141456604004
228,228,34,35,2.1872661113739014
229,229,29,35,2.1947572231292725
230,230,0,35,2.2047457695007324
231,231,-60,35,2.2121741771698
232,232,-12,35,2.2224321365356445
233,233,-4,35,2.230091094970703
234,234,12,35,2.2397403717041016
235,235,56,35,2.251211166381836
236,236,56,35,2.251211166381836
237,237,104,35,2.2747642993927
238,238,80,35,2.2861671447753906
239,239,33,35,2.2947092056274414
240,240,22,35,2.3022572994232178
241,241,18,35,2.313481092453003
242,242,21,35,2.321017026901245
243,243,49,35,2.3309690952301025
244,244,21,35,2.340923309326172
245,245,59,35,2.350959539413452
246,246,38,35,2.362511157989502
247,247,42,35,2.3750953674316406
248,248,83,35,2.382625102996826
249,249,73,35,2.393507242202759
250,250,74,35,2.4022202491760254
251,251,72,35,2.4060211181640625
252,252,72,35,2.4060211181640625
253,253,72,35,2.4060211181640625
254,254,84,35,2.4437782764434814
255,255,114,35,2.4550859928131104
256,256,50,35,2.465151071548462
257,257,50,35,2.472604274749756
258,258,56,35,2.4836623668670654
259,259,54,35,2.4937455654144287
260,260,38,35,2.50508713722229
261,261,39,35,2.515075206756592
262,262,11,35,2.5250861644744873
263,263,2,35,2.5350372791290283
264,264,37,35,2.5423591136932373
265,265,40,35,2.5526020526885986
266,266,37,35,2.56269907951355
267,267,38,35,2.5675771236419678
268,268,50,35,2.5801010131835938
269,269,21,35,2.587606191635132
270,270,43,35,2.5975935459136963
271,271,23,35,2.6050822734832764
272,272,24,35,2.615140199661255
273,273,68,35,2.6225810050964355
274,274,48,35,2.634814977645874
275,275,7,35,2.6463592052459717
276,276,35,35,2.6572983264923096
277,277,17,35,2.6673543453216553
278,278,42,35,2.6811532974243164
279,279,32,35,2.6924471855163574
280,280,65,35,2.7013401985168457
281,281,40,35,2.706048011779785
282,282,40,35,2.706048011779785
283,283,40,35,2.706048011779785
284,284,25,35,2.7434661388397217
285,285,112,35,2.751167058944702
286,286,58,35,2.7586703300476074
287,287,27,35,2.767181158065796
288,288,10,35,2.774724245071411
289,289,4,35,2.7846720218658447
290,290,16,35,2.7959702014923096
291,291,28,35,2.8084921836853027
292,292,10,35,2.8196542263031006
293,293,16,35,2.832181215286255
294,294,35,35,2.84228515625
295,295,80,35,2.854677200317383
296,296,66,35,2.863509178161621
297,297,45,35,2.8747501373291016
298,298,45,35,2.882176160812378
299,299,49,35,2.889723300933838
300,300,98,35,2.899733066558838
301,301,65,35,2.9059321880340576
302,302,72,38,2.915983200073242
303,303,20,38,2.926037311553955
304,304,28,38,2.935979127883911
305,305,40,38,2.9447181224823
306,306,-30,38,2.9522111415863037
307,307,-20,38,2.959738254547119
308,308,4,38,2.97216796875
309,309,16,38,2.97983717918396
310,310,51,38,2.9934301376342773
311,311,51,38,3.00117826461792
312,312,51,38,3.00117826461792
313,313,51,38,3.00117826461792
314,314,51,38,3.00117826461792
315,315,57,38,3.045408010482788
316,316,144,38,3.058767318725586
317,317,98,38,3.0674521923065186
318,318,50,38,3.0764291286468506
319,319,53,38,3.0838541984558105
320,320,24,38,3.095170259475708
321,321,37,38,3.1025731563568115
322,322,20,38,3.112579345703125
323,323,22,38,3.122486114501953
324,324,28,38,3.135043144226074
325,325,29,38,3.1438519954681396
326,326,48,38,3.156346321105957
327,327,33,38,3.166220188140869
328,328,35,38,3.1750760078430176
329,329,57,38,3.183878183364868
330,330,27,38,3.192521333694458
331,331,48,38,3.2026283740997314
332,332,43,38,3.214905261993408
333,333,59,38,3.223719596862793
334,334,5,38,3.229810953140259
335,335,40,38,3.240943193435669
336,336,72,38,3.247197389602661
337,337,72,38,3.247197389602661
338,338,131,38,3.269073247909546
339,339,68,38,3.277193784713745
340,340,-10,38,3.2846972942352295
341,341,2,38,3.2922792434692383
342,342,21,38,3.3026041984558105
343,343,24,38,3.306302070617676
344,344,24,38,3.306302070617676
345,345,24,38,3.306302070617676
346,346,-26,38,3.3436920642852783
347,347,71,38,3.3537352085113525
348,348,56,38,3.361358165740967
349,349,61,38,3.37135910987854
350,350,72,38,3.381376028060913
351,351,88,38,3.3926191329956055
352,352,76,38,3.4014182090759277
353,353,71,38,3.410078763961792
354,354,64,38,3.4173431396484375
355,355,33,38,3.4248242378234863
356,356,51,38,3.434669017791748
357,357,33,38,3.4473090171813965
358,358,20,38,3.454766273498535
359,359,4,38,3.4638471603393555
360,360,-36,38,3.4738283157348633
361,361,5,38,3.4837231636047363
362,362,-26,38,3.4938642978668213
363,363,-29,38,3.50132417678833
364,364,67,38,3.5112483501434326
365,365,7,38,3.5225841999053955
366,366,44,38,3.531360149383545
367,367,65,38,3.538844585418701
368,368,89,38,3.5501203536987305
369,369,100,38,3.5598599910736084
370,370,97,38,3.5701100826263428
371,371,117,38,3.5836901664733887
372,372,80,38,3.588839292526245
373,373,40,38,3.6013381481170654
374,374,41,38,3.606314182281494
375,375,41,38,3.606314182281494
376,376,41,38,3.606314182281494
377,377,32,38,3.646336078643799
378,378,112,38,3.657196283340454
379,379,42,38,3.6649580001831055
380,380,36,38,3.6750781536102295
381,381,16,38,3.6887052059173584
382,382,22,38,3.696085214614868
383,383,23,38,3.706367015838623
384,384,2,38,3.715994119644165
385,385,17,38,3.726184606552124
