,timestamp,raw_value,attention,delta
0,0,27,34,0.0
1,1,36,34,0.007501363754272461
2,2,80,34,0.01754021644592285
3,3,58,34,0.027507305145263672
4,4,70,34,0.03497123718261719
5,5,81,34,0.037528276443481445
6,6,81,34,0.037528276443481445
7,7,81,34,0.037528276443481445
8,8,81,34,0.037528276443481445
9,9,81,34,0.037528276443481445
10,10,75,34,0.0888524055480957
11,11,215,34,0.09897565841674805
12,12,112,34,0.1062922477722168
13,13,24,34,0.11385703086853027
14,14,17,34,0.12140727043151855
15,15,17,34,0.13126826286315918
16,16,-17,34,0.13873839378356934
17,17,8,34,0.1487283706665039
18,18,24,34,0.15626215934753418
19,19,9,34,0.16381216049194336
20,20,9,34,0.17129206657409668
21,21,19,34,0.1803131103515625
22,22,27,34,0.18787026405334473
23,23,19,34,0.19765019416809082
24,24,7,34,0.20501327514648438
25,25,58,34,0.21504735946655273
26,26,55,34,0.22252917289733887
27,27,5,34,0.23122024536132812
28,28,-11,34,0.23874282836914062
29,29,58,34,0.24875903129577637
30,30,70,34,0.25629425048828125
31,31,58,34,0.2638523578643799
32,32,4,34,0.27385807037353516
33,33,24,34,0.2815980911254883
34,34,124,34,0.2890033721923828
35,35,108,34,0.29653263092041016
36,36,19,34,0.3063514232635498
37,37,-14,34,0.3126363754272461
38,38,52,34,0.3227531909942627
39,39,49,34,0.33277034759521484
40,40,66,34,0.3427882194519043
41,41,20,34,0.3514692783355713
42,42,20,34,0.3514692783355713
43,43,20,34,0.3514692783355713
44,44,20,34,0.3514692783355713
45,45,6,34,0.3876821994781494
46,46,179,34,0.397550106048584
47,47,75,34,0.4039192199707031
48,48,48,37,0.4138453006744385
49,49,38,37,0.4241621494293213
50,50,66,37,0.43153929710388184
51,51,16,37,0.44143033027648926
52,52,45,37,0.44890642166137695
53,53,38,37,0.45755434036254883
54,54,59,37,0.46755003929138184
55,55,52,37,0.4762752056121826
56,56,12,37,0.4837782382965088
57,57,-26,37,0.4900341033935547
58,58,-3,37,0.5002472400665283
59,59,67,37,0.5100963115692139
60,60,68,37,0.5176670551300049
61,61,32,37,0.5278983116149902
62,62,-13,37,0.5353941917419434
63,63,54,37,0.5454311370849609
64,64,51,37,0.55259108543396
65,65,35,37,0.562645435333252
66,66,-26,37,0.5725672245025635
67,67,-21,37,0.5812928676605225
68,68,9,37,0.590043306350708
69,69,40,37,0.59759521484375
70,70,54,37,0.6052501201629639
71,71,43,37,0.6151354312896729
72,72,37,37,0.6227858066558838
73,73,61,37,0.6326150894165039
74,74,44,37,0.6426820755004883
75,75,109,37,0.650245189666748
76,76,136,37,0.6525962352752686
77,77,136,37,0.6525962352752686
78,78,136,37,0.6525962352752686
79,79,136,37,0.6525962352752686
80,80,162,37,0.6968131065368652
81,81,91,37,0.7025763988494873
82,82,-1,37,0.7113242149353027
83,83,-12,37,0.7212982177734375
84,84,-34,37,0.7287492752075195
85,85,38,37,0.7362291812896729
86,86,91,37,0.7450454235076904
87,87,67,37,0.7525248527526855
88,88,70,37,0.7612712383270264
89,89,64,37,0.7700014114379883
90,90,22,37,0.7787418365478516
91,91,-8,37,0.7850222587585449
92,92,1,37,0.7890491485595703
93,93,33,37,0.8037922382354736
94,94,105,37,0.8112354278564453
95,95,-21,37,0.8199901580810547
96,96,-13,37,0.8275392055511475
97,97,-14,37,0.837470293045044
98,98,8,37,0.8437590599060059
99,99,2,37,0.8537702560424805
100,100,28,37,0.8612492084503174
101,101,-3,37,0.8713042736053467
102,102,6,37,0.8812811374664307
103,103,16,37,0.888897180557251
104,104,9,37,0.8988490104675293
105,105,60,37,0.9062502384185791
106,106,51,37,0.9137661457061768
107,107,36,37,0.9239687919616699
108,108,27,37,0.9316356182098389
109,109,73,37,0.941669225692749
110,110,72,37,0.9489741325378418
111,111,56,37,0.9528622627258301
112,112,56,37,0.9528622627258301
113,113,56,37,0.9528622627258301
114,114,56,37,0.9528622627258301
115,115,82,37,0.9926621913909912
116,116,99,37,1.002474069595337
117,117,49,37,1.0112292766571045
118,118,24,37,1.0212576389312744
119,119,18,37,1.0316283702850342
120,120,-2,37,1.0391292572021484
121,121,58,37,1.0490391254425049
122,122,83,37,1.056410312652588
123,123,52,37,1.0652012825012207
124,124,84,37,1.0728330612182617
125,125,75,37,1.0828022956848145
126,126,-4,37,1.0916621685028076
127,127,-46,37,1.100330114364624
128,128,-49,37,1.1076242923736572
129,129,-4,37,1.1152141094207764
130,130,-40,37,1.1241562366485596
131,131,10,37,1.1328141689300537
132,132,22,37,1.1416540145874023
133,133,67,37,1.1502692699432373
134,134,34,37,1.1601622104644775
135,135,18,37,1.1675891876220703
136,136,57,37,1.1741070747375488
137,137,84,37,1.1853864192962646
138,138,22,37,1.1953952312469482
139,139,-36,37,1.2051293849945068
140,140,-4,37,1.212508201599121
141,141,67,37,1.2213363647460938
142,142,56,37,1.2303822040557861
143,143,48,37,1.2400672435760498
144,144,49,37,1.250028371810913
145,145,56,37,1.2524971961975098
146,146,56,37,1.2524971961975098
147,147,56,37,1.2524971961975098
148,148,56,37,1.2524971961975098
149,149,138,37,1.2951452732086182
150,150,108,37,1.3041391372680664
151,151,48,37,1.3126442432403564
152,152,35,37,1.3229262828826904
153,153,66,37,1.3325371742248535
154,154,99,37,1.3401532173156738
155,155,18,37,1.3478353023529053
156,156,-30,37,1.3576841354370117
157,157,17,37,1.3651893138885498
158,158,82,37,1.3728911876678467
159,159,49,37,1.382829189300537
160,160,-5,37,1.390385389328003
161,161,-13,37,1.4003751277923584
162,162,2,37,1.4028820991516113
