,timestamp,raw_value,attention,delta
0,0,106,84,0.0
1,1,13,84,0.007460832595825195
2,2,20,84,0.01868295669555664
3,3,296,84,0.02491903305053711
4,4,117,84,0.03373980522155762
5,5,64,84,0.042534828186035156
6,6,123,84,0.050006866455078125
7,7,93,84,0.060350894927978516
8,8,-139,84,0.06784272193908691
9,9,-194,84,0.0741567611694336
10,10,-194,84,0.0741567611694336
11,11,-194,84,0.0741567611694336
12,12,-194,84,0.0741567611694336
13,13,-358,91,0.11375784873962402
14,14,332,91,0.12247872352600098
15,15,25,91,0.13005900382995605
16,16,-131,91,0.13881278038024902
17,17,-76,91,0.14632177352905273
18,18,123,91,0.1564314365386963
19,19,217,91,0.16382670402526855
20,20,213,91,0.17409086227416992
21,21,178,91,0.183884859085083
22,22,337,91,0.19163179397583008
23,23,42,91,0.2013697624206543
24,24,-206,91,0.20891690254211426
25,25,40,91,0.21626591682434082
26,26,129,91,0.2265946865081787
27,27,154,91,0.233748197555542
28,28,253,91,0.24119281768798828
29,29,188,91,0.25246691703796387
30,30,132,91,0.26129674911499023
31,31,73,91,0.2686767578125
32,32,148,91,0.2774546146392822
33,33,-14,91,0.28495097160339355
34,34,-14,91,0.29247379302978516
35,35,-45,91,0.30244994163513184
36,36,9,91,0.310014009475708
37,37,39,91,0.3199481964111328
38,38,-54,91,0.329967737197876
39,39,-200,91,0.33761167526245117
40,40,114,91,0.34746885299682617
41,41,149,91,0.35496068000793457
42,42,70,91,0.36628293991088867
43,43,123,91,0.37501001358032227
44,44,123,91,0.37501001358032227
45,45,123,91,0.37501001358032227
46,46,123,91,0.37501001358032227
47,47,218,91,0.41271066665649414
48,48,336,91,0.4215207099914551
49,49,230,91,0.43036985397338867
50,50,231,91,0.4378519058227539
51,51,69,91,0.44773197174072266
52,52,103,91,0.45644283294677734
53,53,130,91,0.4650087356567383
54,54,32,91,0.4762394428253174
55,55,179,91,0.4837357997894287
56,56,-72,91,0.4924767017364502
57,57,-62,91,0.5012238025665283
58,58,115,91,0.5114097595214844
59,59,157,91,0.5212416648864746
60,60,34,91,0.5287418365478516
61,61,-75,91,0.5362229347229004
62,62,6,91,0.549116849899292
63,63,-56,91,0.5591249465942383
64,64,-20,91,0.5662708282470703
65,65,90,91,0.5763077735900879
66,66,-33,91,0.5837297439575195
67,67,-17,91,0.5911998748779297
68,68,45,91,0.6011877059936523
69,69,76,91,0.6086997985839844
70,70,-45,91,0.6174466609954834
71,71,104,91,0.6262037754058838
72,72,100,91,0.6349697113037109
73,73,118,91,0.6413376331329346
74,74,119,91,0.6512627601623535
75,75,51,91,0.6601238250732422
76,76,42,91,0.6662302017211914
77,77,-20,91,0.6750326156616211
78,78,-20,91,0.6750326156616211
79,79,-20,91,0.6750326156616211
80,80,-20,91,0.6750326156616211
81,81,-20,91,0.6750326156616211
82,82,353,91,0.7177677154541016
83,83,-10,91,0.7261707782745361
84,84,182,91,0.7324409484863281
85,85,48,91,0.7424309253692627
86,86,-41,91,0.7511868476867676
87,87,75,91,0.7575008869171143
88,88,64,91,0.7649579048156738
89,89,13,91,0.7761669158935547
90,90,-52,91,0.7849721908569336
91,91,-30,91,0.7924318313598633
92,92,-98,91,0.7999229431152344
93,93,-27,91,0.8086926937103271
94,94,-88,91,0.8149206638336182
95,95,152,91,0.8261978626251221
96,96,77,91,0.8336937427520752
97,97,-98,91,0.8411717414855957
98,98,33,91,0.8512139320373535
99,99,-2,91,0.8587536811828613
100,100,-140,91,0.8674585819244385
101,101,-22,91,0.8762259483337402
102,102,-4,91,0.8837628364562988
103,103,-88,91,0.8938679695129395
104,104,90,91,0.9026267528533936
105,105,117,91,0.9113302230834961
106,106,-59,91,0.9200489521026611
107,107,-57,91,0.9277658462524414
108,108,-56,91,0.9352025985717773
109,109,24,91,0.9451158046722412
110,110,-72,91,0.9524569511413574
111,111,-40,91,0.9625036716461182
112,112,-178,91,0.9700777530670166
113,113,-62,91,0.9749677181243896
114,114,-62,91,0.9749677181243896
115,115,-62,91,0.9749677181243896
116,116,-62,91,0.9749677181243896
117,117,64,91,1.0138847827911377
118,118,136,91,1.0217747688293457
119,119,138,91,1.0274930000305176
120,120,-116,91,1.0387318134307861
121,121,-62,91,1.0462088584899902
122,122,-73,91,1.054940938949585
123,123,18,91,1.0637166500091553
124,124,3,91,1.0712168216705322
125,125,-38,91,1.074948787689209
126,126,-29,91,1.08748197555542
127,127,-5,91,1.0962028503417969
128,128,-137,91,1.104947805404663
129,129,-84,91,1.1136817932128906
130,130,-49,91,1.121182918548584
131,131,67,91,1.1312036514282227
132,132,-148,91,1.138725757598877
133,133,-148,91,1.138725757598877
134,134,-214,91,1.1574597358703613
135,135,114,91,1.1662538051605225
136,136,53,91,1.1737046241760254
137,137,140,91,1.181175708770752
138,138,40,91,1.191248893737793
139,139,-39,91,1.2012348175048828
140,140,-21,91,1.2061882019042969
141,141,-14,91,1.2162258625030518
142,142,-54,91,1.2261838912963867
143,143,-61,91,1.2336797714233398
144,144,-258,91,1.2437059879302979
145,145,-101,91,1.2511696815490723
146,146,-101,91,1.258690357208252
147,147,-152,91,1.2676239013671875
148,148,-61,91,1.2749829292297363
149,149,-61,91,1.2749829292297363
150,150,-61,91,1.2749829292297363
151,151,-61,91,1.2749829292297363
152,152,-73,91,1.313746690750122
153,153,275,91,1.323272943496704
154,154,84,91,1.331223964691162
155,155,-57,91,1.3399484157562256
156,156,-116,91,1.3487749099731445
157,157,-41,91,1.3574957847595215
158,158,130,91,1.3624517917633057
159,159,312,91,1.3749606609344482
160,160,316,91,1.3838746547698975
161,161,258,91,1.391237735748291
162,162,118,91,1.3999688625335693
163,163,261,91,1.4099607467651367
164,164,331,91,1.4162476062774658
165,165,23,91,1.4274640083312988
166,166,256,91,1.4374268054962158
167,167,149,91,1.4449622631072998
168,168,36,91,1.452528715133667
169,169,17,91,1.4624607563018799
170,170,-34,91,1.4724457263946533
171,171,-49,91,1.4799597263336182
172,172,-35,91,1.4874696731567383
173,173,133,91,1.4962098598480225
174,174,-29,91,1.5049667358398438
175,175,5,91,1.5137357711791992
176,176,-87,91,1.5224215984344482
177,177,6,91,1.5312118530273438
178,178,1,91,1.5386848449707031
179,179,57,91,1.546165943145752
180,180,9,91,1.5562267303466797
181,181,-42,91,1.566227674484253
182,182,92,91,1.5737347602844238
183,183,92,91,1.5737347602844238
184,184,92,91,1.5737347602844238
185,185,92,91,1.5737347602844238
186,186,92,91,1.5737347602844238
187,187,11,91,1.6150126457214355
188,188,-100,91,1.6237328052520752
189,189,-75,91,1.629936695098877
190,190,29,91,1.6400258541107178
191,191,-107,91,1.6477138996124268
192,192,-34,91,1.657726764678955
193,193,-5,91,1.664119005203247
194,194,-137,91,1.6753427982330322
195,195,-59,91,1.683755874633789
196,196,-72,91,1.6912567615509033
197,197,-71,91,1.7012348175048828
198,198,-68,91,1.7091038227081299
199,199,96,91,1.7187438011169434
200,200,5,91,1.7263238430023193
201,201,-25,91,1.7337517738342285
202,202,-76,91,1.7439587116241455
203,203,-42,91,1.7524702548980713
204,204,-57,91,1.7599339485168457
205,205,-8,91,1.768695592880249
206,206,-57,91,1.7788028717041016
207,207,35,91,1.7849400043487549
208,208,75,91,1.7963247299194336
209,209,118,91,1.8037128448486328
210,210,50,91,1.8137829303741455
211,211,-50,91,1.819941759109497
212,212,-10,91,1.829939842224121
213,213,-68,91,1.8374214172363281
214,214,84,91,1.847449779510498
215,215,23,91,1.8550188541412354
216,216,-22,91,1.8650038242340088
217,217,-83,91,1.8749988079071045
218,218,-83,91,1.8749988079071045
219,219,-83,91,1.8749988079071045
220,220,-83,91,1.8749988079071045
221,221,-83,91,1.8749988079071045
222,222,181,91,1.916482925415039
223,223,-17,91,1.9264848232269287
224,224,-81,91,1.936471700668335
225,225,-152,91,1.9452197551727295
226,226,-200,91,1.9553468227386475
227,227,-193,91,1.9628238677978516
228,228,-66,91,1.969148874282837
229,229,-66,91,1.969148874282837
230,230,-131,91,1.9921956062316895
231,231,-215,91,2.0028207302093506
232,232,-285,91,2.010220766067505
233,233,-407,91,2.019136667251587
234,234,-365,91,2.027625799179077
235,235,-358,91,2.039083957672119
236,236,-354,91,2.0464797019958496
237,237,-282,91,2.056569814682007
238,238,-242,91,2.0665836334228516
239,239,-180,91,2.075356960296631
240,240,-213,97,2.084016799926758
241,241,120,97,2.092719793319702
242,242,-62,97,2.1026058197021484
243,243,-145,97,2.1124649047851562
244,244,-14,97,2.1187069416046143
245,245,91,97,2.1300294399261475
246,246,-54,97,2.1361987590789795
247,247,-76,97,2.1462979316711426
248,248,-73,97,2.153712749481201
249,249,-6,97,2.1638224124908447
250,250,241,97,2.1712026596069336
251,251,284,97,2.174956798553467
252,252,284,97,2.174956798553467
253,253,284,97,2.174956798553467
254,254,284,97,2.174956798553467
255,255,291,97,2.213817834854126
256,256,205,97,2.222479820251465
257,257,-182,97,2.2300117015838623
258,258,-612,97,2.2412075996398926
259,259,-611,97,2.2499489784240723
260,260,-556,97,2.25744366645813
261,261,-455,97,2.2653648853302
262,262,598,97,2.2753286361694336
263,263,1120,97,2.282949686050415
264,264,1242,97,2.2928197383880615
265,265,1301,97,2.304056406021118
266,266,1266,97,2.306553840637207
267,267,1253,97,2.3177356719970703
268,268,1258,97,2.328464984893799
269,269,1003,97,2.3392398357391357
270,270,730,97,2.346587657928467
271,271,507,97,2.355325937271118
272,272,358,97,2.364076614379883
273,273,392,97,2.3714568614959717
274,274,337,97,2.3802149295806885
275,275,265,97,2.39031982421875
276,276,125,97,2.3978898525238037
277,277,25,97,2.4078526496887207
278,278,70,97,2.4178178310394287
279,279,-179,97,2.4250707626342773
280,280,-152,97,2.4351518154144287
281,281,-180,97,2.4452128410339355
282,282,-468,97,2.455336809158325
283,283,-324,97,2.4627606868743896
284,284,-245,97,2.4716339111328125
285,285,-361,97,2.4741196632385254
286,286,-361,97,2.4741196632385254
287,287,-361,97,2.4741196632385254
288,288,-361,97,2.4741196632385254
289,289,-466,97,2.5168297290802
290,290,-466,97,2.5168297290802
291,291,268,97,2.5337016582489014
292,292,460,97,2.5413577556610107
293,293,433,97,2.549982786178589
294,294,602,97,2.558873414993286
295,295,487,97,2.566598892211914
296,296,433,97,2.57378888130188
297,297,377,97,2.5852818489074707
298,298,459,97,2.5941097736358643
299,299,352,97,2.602782964706421
300,300,224,97,2.612837791442871
301,301,104,97,2.6215946674346924
302,302,210,97,2.6313579082489014
303,303,71,97,2.6402029991149902
304,304,-13,97,2.647826910018921
305,305,35,97,2.6575658321380615
306,306,-51,97,2.6677157878875732
307,307,32,97,2.6752235889434814
308,308,-30,97,2.6837527751922607
309,309,-22,97,2.692556858062744
310,310,-276,97,2.7012276649475098
311,311,-93,97,2.7087063789367676
312,312,-263,97,2.718702793121338
313,313,-587,97,2.728668689727783
314,314,-586,97,2.737421751022339
315,315,-283,97,2.747440814971924
316,316,-114,97,2.7549197673797607
317,317,-257,97,2.7637288570404053
318,318,-252,97,2.772430419921875
319,319,-317,97,2.7748758792877197
320,320,-317,97,2.7748758792877197
321,321,-317,97,2.7748758792877197
322,322,-317,97,2.7748758792877197
323,323,-526,97,2.813750982284546
324,324,-1320,97,2.8236727714538574
325,325,-1449,97,2.831181049346924
326,326,-1324,97,2.8399016857147217
327,327,-1271,97,2.8449268341064453
328,328,-602,97,2.8549563884735107
329,329,-71,97,2.8649649620056152
330,330,344,97,2.8738338947296143
331,331,923,97,2.882582902908325
332,332,598,97,2.8913068771362305
333,333,246,97,2.8987109661102295
334,334,466,97,2.9077138900756836
335,335,1018,97,2.9178154468536377
336,336,1212,97,2.925318717956543
337,337,967,97,2.934988021850586
338,338,930,97,2.9412217140197754
339,339,619,97,2.94871187210083
340,340,722,97,2.958711624145508
341,341,552,97,2.9676318168640137
342,342,608,97,2.976221799850464
343,343,758,97,2.9839158058166504
344,344,553,97,2.994142770767212
345,345,454,97,3.0026047229766846
346,346,468,97,3.011474847793579
347,347,-315,97,3.0190017223358154
348,348,-1649,97,3.0290277004241943
349,349,-1577,97,3.038977861404419
350,350,-1450,97,3.046574831008911
351,351,-498,97,3.0553526878356934
352,352,249,97,3.0625429153442383
353,353,649,97,3.0703067779541016
354,354,486,97,3.073824882507324
355,355,486,97,3.073824882507324
356,356,486,97,3.073824882507324
357,357,486,97,3.073824882507324
358,358,529,97,3.1139206886291504
359,359,364,97,3.1264548301696777
360,360,685,97,3.135222911834717
361,361,872,97,3.142946243286133
362,362,1045,97,3.150315999984741
363,363,789,97,3.1605937480926514
364,364,725,97,3.1678478717803955
365,365,599,97,3.1778318881988525
366,366,485,97,3.1853528022766113
367,367,228,97,3.1953206062316895
368,368,392,97,3.2052767276763916
369,369,369,97,3.2126548290252686
370,370,220,97,3.2187399864196777
371,371,359,97,3.2299389839172363
372,372,364,97,3.238680601119995
373,373,166,97,3.247431755065918
374,374,40,97,3.2499499320983887
375,375,40,97,3.2499499320983887
376,376,-88,97,3.271212577819824
377,377,-34,97,3.2841758728027344
378,378,45,97,3.2903597354888916
379,379,135,97,3.3003249168395996
380,380,75,97,3.309088945388794
381,381,203,97,3.317692756652832
382,382,181,97,3.326525926589966
383,383,224,97,3.3352978229522705
384,384,35,97,3.3453660011291504
