,timestamp,raw_value,attention,delta
0,0,-3,48,0.0
1,1,6,48,0.001234292984008789
2,2,40,48,0.017286300659179688
3,3,170,48,0.024497270584106445
4,4,88,48,0.03205227851867676
5,5,52,48,0.04194331169128418
6,6,52,48,0.04194331169128418
7,7,52,48,0.04194331169128418
8,8,52,48,0.04194331169128418
9,9,64,48,0.07577681541442871
10,10,225,48,0.08407306671142578
11,11,160,48,0.09196233749389648
12,12,113,48,0.10077309608459473
13,13,16,48,0.10817217826843262
14,14,-28,48,0.11449337005615234
15,15,-28,48,0.11449337005615234
16,16,9,48,0.13454437255859375
17,17,106,48,0.14319515228271484
18,18,-24,48,0.15080785751342773
19,19,-44,48,0.15947818756103516
20,20,-26,48,0.16949725151062012
21,21,-71,48,0.17699337005615234
22,22,-83,48,0.18701839447021484
23,23,26,48,0.19597744941711426
24,24,-7,48,0.20576739311218262
25,25,-68,48,0.21467328071594238
26,26,-52,48,0.2232682704925537
27,27,-19,48,0.23069238662719727
28,28,-74,48,0.24071621894836426
29,29,0,48,0.2506570816040039
30,30,83,48,0.2581672668457031
31,31,85,48,0.2670602798461914
32,32,152,48,0.27455806732177734
33,33,147,48,0.2846240997314453
34,34,149,48,0.2958486080169678
35,35,135,48,0.30329108238220215
36,36,73,48,0.31329965591430664
37,37,76,48,0.3236103057861328
38,38,0,48,0.33110618591308594
39,39,57,48,0.3410360813140869
40,40,77,48,0.34238719940185547
41,41,77,48,0.34238719940185547
42,42,77,48,0.34238719940185547
43,43,87,48,0.3795802593231201
44,44,256,48,0.388430118560791
45,45,137,48,0.39589858055114746
46,46,28,48,0.4034998416900635
47,47,12,48,0.4134972095489502
48,48,-24,48,0.420978307723999
49,49,-61,48,0.43098020553588867
50,50,18,48,0.4410581588745117
51,51,-11,48,0.4486660957336426
52,52,-11,48,0.45582127571105957
53,53,-17,48,0.464489221572876
54,54,32,48,0.47325801849365234
55,55,11,48,0.48199915885925293
56,56,29,48,0.4907853603363037
57,57,12,48,0.49945616722106934
58,58,70,48,0.5082123279571533
59,59,-24,48,0.5169665813446045
60,60,-6,48,0.5244922637939453
61,61,41,48,0.5344452857971191
62,62,12,48,0.54195237159729
63,63,-2,48,0.5456972122192383
64,64,-6,48,0.5569522380828857
65,65,55,48,0.5656871795654297
66,66,37,48,0.5745272636413574
67,67,135,48,0.5831801891326904
68,68,139,48,0.5906703472137451
69,69,76,48,0.5982301235198975
70,70,51,48,0.6056523323059082
71,71,57,48,0.6156911849975586
72,72,19,48,0.6257121562957764
73,73,-37,48,0.6332211494445801
74,74,27,48,0.6422882080078125
75,75,27,48,0.6422882080078125
76,76,27,48,0.6422882080078125
77,77,27,48,0.6422882080078125
78,78,56,48,0.6807553768157959
79,79,184,48,0.6881961822509766
80,80,151,48,0.6957120895385742
81,81,69,48,0.7045071125030518
82,82,92,29,0.7132792472839355
83,83,84,29,0.7207000255584717
84,84,-34,29,0.7294471263885498
85,85,12,29,0.7382071018218994
86,86,56,29,0.7481882572174072
87,87,61,29,0.7581572532653809
88,88,57,29,0.7669312953948975
89,89,58,29,0.7756640911102295
90,90,55,29,0.7834422588348389
91,91,-21,29,0.792008638381958
92,92,-49,29,0.7994880676269531
93,93,-4,29,0.8069922924041748
94,94,-34,29,0.8157668113708496
95,95,-72,29,0.8245213031768799
96,96,-41,29,0.8334832191467285
97,97,-39,29,0.8433182239532471
98,98,3,29,0.8521883487701416
99,99,7,29,0.8607673645019531
100,100,53,29,0.8683533668518066
101,101,42,29,0.8782291412353516
102,102,33,29,0.8869891166687012
103,103,35,29,0.8969674110412598
104,104,52,29,0.9056911468505859
105,105,0,29,0.9144773483276367
106,106,52,29,0.9244143962860107
107,107,131,29,0.9344980716705322
108,108,74,29,0.9420113563537598
109,109,74,29,0.9420113563537598
110,110,74,29,0.9420113563537598
111,111,74,29,0.9420113563537598
112,112,128,29,0.9810900688171387
113,113,213,29,0.9910693168640137
114,114,99,29,0.9995410442352295
115,115,-35,29,1.0082511901855469
116,116,-46,29,1.0184051990509033
117,117,-45,29,1.0285203456878662
118,118,-76,29,1.0371041297912598
119,119,-10,29,1.0434482097625732
120,120,-34,29,1.0533843040466309
121,121,-21,29,1.0632593631744385
122,122,22,29,1.0707252025604248
123,123,69,29,1.0821783542633057
124,124,67,29,1.0908541679382324
125,125,16,29,1.0982112884521484
126,126,-3,29,1.1082513332366943
127,127,-59,29,1.1169381141662598
128,128,-26,29,1.1256592273712158
129,129,10,29,1.1356720924377441
130,130,72,29,1.1431691646575928
131,131,69,29,1.1507463455200195
132,132,38,29,1.1594693660736084
133,133,81,29,1.168283224105835
134,134,129,29,1.1769990921020508
135,135,123,29,1.1845450401306152
136,136,117,29,1.193183183670044
137,137,80,29,1.1994292736053467
138,138,-1,29,1.2119460105895996
139,139,-11,29,1.2194862365722656
140,140,-58,29,1.2294373512268066
141,141,-42,29,1.2370102405548096
142,142,-30,29,1.2421174049377441
143,143,-30,29,1.2421174049377441
144,144,-30,29,1.2421174049377441
145,145,-30,29,1.2421174049377441
146,146,4,29,1.2797250747680664
147,147,181,29,1.289757251739502
148,148,98,29,1.2986202239990234
149,149,144,29,1.3072552680969238
150,150,55,29,1.317251205444336
151,151,28,29,1.3235361576080322
152,152,-36,29,1.3348751068115234
153,153,-21,29,1.3448960781097412
154,154,-24,29,1.352344274520874
155,155,-14,29,1.362356424331665
156,156,29,29,1.3710851669311523
157,157,76,29,1.3798332214355469
158,158,-27,29,1.3872182369232178
159,159,-36,29,1.3934361934661865
160,160,-36,29,1.3934361934661865
