timestamp,raw_value,attention
1614303227.405268,82,50
1614303227.4144,37,50
1614303227.417749,22,50
1614303227.417749,22,50
1614303227.445853,5,50
1614303227.445853,5,50
1614303227.469755,71,50
1614303227.4827251,84,50
1614303227.484616,60,50
1614303227.484616,60,50
1614303227.484616,60,50
1614303227.520898,68,50
1614303227.530914,77,50
1614303227.5382679,106,50
1614303227.545923,102,50
1614303227.549674,113,50
1614303227.549674,113,50
1614303227.549674,113,50
1614303227.591243,91,50
1614303227.600048,82,50
1614303227.613321,106,50
1614303227.620388,85,50
1614303227.6284869,144,50
1614303227.6284869,144,50
1614303227.6284869,144,50
1614303227.668788,69,50
1614303227.681302,51,50
1614303227.6896489,65,50
1614303227.6896489,65,50
1614303227.7067032,67,50
1614303227.7067032,67,50
1614303227.7067032,67,50
1614303227.7067032,67,50
1614303227.755355,96,50
1614303227.755355,96,50
1614303227.755355,96,50
1614303227.755355,96,50
1614303227.755355,96,50
1614303227.812116,33,50
1614303227.823025,87,50
1614303227.823025,87,50
1614303227.823025,87,50
1614303227.823025,87,50
1614303227.823025,87,50
1614303227.873396,56,43
1614303227.881302,33,43
1614303227.881302,33,43
1614303227.881302,33,43
1614303227.881302,33,43
1614303227.927867,39,43
1614303227.939113,73,43
1614303227.9492638,135,43
1614303227.9530811,135,43
1614303227.9530811,135,43
1614303227.9780009,131,43
1614303227.9881449,108,43
1614303227.9956071,96,43
1614303227.9956071,96,43
1614303227.9956071,96,43
1614303227.9956071,96,43
1614303228.0404742,65,43
1614303228.0404742,65,43
1614303228.0404742,65,43
1614303228.0404742,65,43
1614303228.0404742,65,43
1614303228.0404742,65,43
1614303228.1094568,51,43
1614303228.1195729,118,43
1614303228.1316211,40,43
1614303228.1316211,40,43
1614303228.1316211,40,43
1614303228.1316211,40,43
1614303228.174089,37,43
1614303228.1852942,98,43
1614303228.192907,83,43
1614303228.192907,83,43
1614303228.192907,83,43
1614303228.192907,83,43
1614303228.235137,130,43
1614303228.246581,50,43
1614303228.2579882,44,43
1614303228.2579882,44,43
1614303228.2579882,44,43
1614303228.2931998,75,43
1614303228.2931998,75,43
1614303228.2931998,75,43
1614303228.2931998,75,43
1614303228.2931998,75,43
1614303228.2931998,75,43
1614303228.3554938,129,43
1614303228.3657641,55,43
1614303228.372223,52,43
1614303228.372223,52,43
1614303228.372223,52,43
1614303228.372223,52,43
1614303228.372223,52,43
1614303228.372223,52,43
1614303228.372223,52,43
1614303228.372223,52,43
1614303228.372223,52,43
1614303228.372223,52,43
1614303228.483967,44,43
1614303228.494279,80,43
1614303228.498896,50,43
1614303228.498896,50,43
1614303228.498896,50,43
1614303228.498896,50,43
1614303228.5417469,-2,43
1614303228.555329,93,43
1614303228.5629818,118,43
1614303228.5667999,105,43
1614303228.5667999,105,43
1614303228.599839,76,43
1614303228.611464,7,43
1614303228.618124,8,43
1614303228.624706,52,43
1614303228.624706,52,43
1614303228.624706,52,43
1614303228.664109,59,43
1614303228.6778398,66,43
1614303228.685477,36,43
1614303228.685477,36,43
1614303228.685477,36,43
1614303228.719558,34,43
1614303228.726444,56,43
1614303228.737024,82,43
1614303228.747401,45,43
1614303228.7630699,6,43
1614303228.7630699,6,43
1614303228.7630699,6,43
1614303228.798551,82,43
1614303228.808444,65,43
1614303228.8195782,98,43
1614303228.8267782,85,43
1614303228.8267782,85,43
1614303228.854645,67,41
1614303228.865441,67,41
1614303228.8692548,77,41
1614303228.8692548,77,41
1614303228.8692548,77,41
1614303228.907821,55,41
1614303228.918001,51,41
1614303228.918001,51,41
1614303228.918001,51,41
1614303228.918001,51,41
1614303228.918001,51,41
1614303228.918001,51,41
1614303228.989673,91,41
1614303228.995351,26,41
1614303228.995351,26,41
1614303228.995351,26,41
1614303228.995351,26,41
1614303229.044856,119,41
1614303229.05537,97,41
1614303229.063008,112,41
1614303229.063008,112,41
1614303229.063008,112,41
1614303229.0983071,102,41
1614303229.108334,84,41
1614303229.1216042,74,41
1614303229.132844,59,41
1614303229.140525,26,41
1614303229.140525,26,41
1614303229.140525,26,41
1614303229.177897,37,41
