,timestamp,raw_value,attention,delta
0,0,-9,35,0.0
1,1,33,35,0.012772798538208008
2,2,5,35,0.02121758460998535
3,3,22,35,0.0312345027923584
4,4,74,35,0.03759765625
5,5,91,35,0.04153156280517578
6,6,91,35,0.04153156280517578
7,7,91,35,0.04153156280517578
8,8,91,35,0.04153156280517578
9,9,103,35,0.08362960815429688
10,10,226,35,0.08859968185424805
11,11,150,35,0.1088876724243164
12,12,55,35,0.11900472640991211
13,13,26,35,0.1275036334991455
14,14,5,35,0.13526463508605957
15,15,59,35,0.14789772033691406
16,16,52,35,0.15651965141296387
17,17,33,35,0.16279149055480957
18,18,37,35,0.1763136386871338
19,19,39,35,0.1839296817779541
20,20,-29,35,0.1977672576904297
21,21,-51,35,0.2049100399017334
22,22,-26,35,0.2176344394683838
23,23,-4,35,0.2286086082458496
24,24,56,35,0.2361135482788086
25,25,40,35,0.24483585357666016
26,26,25,35,0.25360846519470215
27,27,59,35,0.2623155117034912
28,28,87,35,0.26986074447631836
29,29,100,35,0.27733349800109863
30,30,66,35,0.28746557235717773
31,31,91,35,0.2985725402832031
32,32,88,35,0.3098170757293701
33,33,8,35,0.31992077827453613
34,34,32,35,0.3326117992401123
35,35,-18,35,0.34026002883911133
36,36,-6,35,0.34268665313720703
37,37,-6,35,0.34268665313720703
38,38,-6,35,0.34268665313720703
39,39,49,35,0.38275742530822754
40,40,160,35,0.39012742042541504
41,41,43,35,0.40114641189575195
42,42,-40,35,0.410266637802124
43,43,-18,35,0.4200766086578369
44,44,19,35,0.4313235282897949
45,45,7,35,0.4374687671661377
46,46,2,35,0.4475858211517334
47,47,26,35,0.4575974941253662
48,48,34,35,0.4686436653137207
49,49,3,35,0.4774174690246582
50,50,36,35,0.48498058319091797
51,51,68,35,0.49643445014953613
52,52,29,35,0.5040125846862793
53,53,27,35,0.5127508640289307
54,54,4,35,0.522578239440918
55,55,28,35,0.5313606262207031
56,56,50,35,0.5413756370544434
57,57,70,35,0.5490067005157471
58,58,60,35,0.5590155124664307
59,59,75,35,0.5701706409454346
60,60,98,35,0.5800595283508301
61,61,64,35,0.5888426303863525
62,62,34,35,0.5977396965026855
63,63,35,35,0.604010820388794
64,64,57,35,0.6139237880706787
65,65,85,35,0.6213350296020508
66,66,57,35,0.6313056945800781
67,67,61,35,0.6413815021514893
68,68,61,35,0.6413815021514893
69,69,61,35,0.6413815021514893
70,70,61,35,0.6413815021514893
71,71,2,35,0.6811895370483398
72,72,88,35,0.6913936138153076
73,73,8,35,0.6988816261291504
74,74,-29,35,0.7074027061462402
75,75,2,35,0.7186236381530762
76,76,-10,35,0.7286405563354492
77,77,55,35,0.7398707866668701
78,78,89,29,0.7510859966278076
79,79,41,29,0.7585687637329102
80,80,-2,29,0.7686116695404053
81,81,21,29,0.7810938358306885
82,82,5,29,0.7873096466064453
83,83,4,29,0.7998156547546387
84,84,29,29,0.8110995292663574
85,85,54,29,0.821129560470581
86,86,-44,29,0.832331657409668
87,87,-44,29,0.8435845375061035
88,88,-25,29,0.8561728000640869
89,89,-10,29,0.8672976493835449
90,90,-13,29,0.8785886764526367
91,91,-6,29,0.8810975551605225
92,92,49,29,0.9023456573486328
93,93,107,29,0.9123187065124512
94,94,53,29,0.919872522354126
95,95,131,29,0.929826021194458
96,96,99,29,0.9361526966094971
97,97,56,29,0.942619800567627
98,98,56,29,0.942619800567627
99,99,56,29,0.942619800567627
100,100,82,29,0.9811966419219971
101,101,198,29,0.986250638961792
102,102,93,29,0.9963414669036865
103,103,16,29,1.0052495002746582
104,104,1,29,1.0140104293823242
105,105,58,29,1.023749589920044
106,106,41,29,1.034937858581543
107,107,32,29,1.041149616241455
108,108,10,29,1.0535807609558105
109,109,20,29,1.0649638175964355
110,110,33,29,1.072500467300415
111,111,40,29,1.0799412727355957
112,112,1,29,1.0902526378631592
113,113,25,29,1.1002557277679443
114,114,23,29,1.1099612712860107
115,115,54,29,1.1188850402832031
116,116,55,29,1.1274986267089844
117,117,10,29,1.1377716064453125
118,118,10,29,1.1451516151428223
119,119,33,29,1.1527535915374756
120,120,33,29,1.1665046215057373
121,121,24,29,1.1737644672393799
122,122,39,29,1.182612657546997
123,123,50,29,1.191495656967163
124,124,26,29,1.204005479812622
125,125,25,29,1.2113986015319824
126,126,32,29,1.2237627506256104
127,127,138,29,1.2323505878448486
128,128,98,29,1.2424237728118896
129,129,98,29,1.2424237728118896
130,130,98,29,1.2424237728118896
131,131,98,29,1.2424237728118896
132,132,52,29,1.2811558246612549
133,133,182,29,1.288644790649414
134,134,109,29,1.2974317073822021
135,135,4,29,1.308628797531128
136,136,2,29,1.3162004947662354
137,137,11,29,1.326216697692871
138,138,-24,29,1.3363537788391113
139,139,21,29,1.3476245403289795
140,140,8,29,1.3576197624206543
141,141,1,29,1.367410659790039
142,142,29,29,1.3786952495574951
143,143,36,29,1.3852076530456543
144,144,-6,29,1.3952674865722656
145,145,-17,29,1.402517557144165
146,146,5,29,1.4127426147460938
147,147,21,29,1.421318769454956
148,148,37,29,1.4299416542053223
149,149,65,29,1.437626600265503
150,150,72,29,1.4477636814117432
151,151,53,29,1.4552485942840576
152,152,80,29,1.4687201976776123
153,153,44,29,1.4749996662139893
154,154,85,29,1.4862306118011475
155,155,56,29,1.4963414669036865
156,156,24,29,1.5040264129638672
157,157,77,29,1.5140032768249512
158,158,70,29,1.5250577926635742
159,159,44,29,1.532632827758789
160,160,61,29,1.5414116382598877
161,161,61,29,1.5414116382598877
162,162,61,29,1.5414116382598877
163,163,61,29,1.5414116382598877
