timestamp,raw_value,attention
1615778069.6191502,-40,47
1615778069.6304908,210,47
1615778069.639005,87,47
1615778069.6465511,55,47
1615778069.6567109,34,47
1615778069.665576,10,47
1615778069.673099,-24,47
1615778069.6804569,-26,47
1615778069.6915252,-7,47
1615778069.698122,-44,47
1615778069.70811,-49,47
1615778069.715363,-56,47
1615778069.722979,-73,47
1615778069.7328389,-29,47
1615778069.7404811,-37,47
1615778069.749069,-36,47
1615778069.760375,-39,47
1615778069.7677922,-84,47
1615778069.7780852,-61,47
1615778069.785287,-9,47
1615778069.795579,-12,47
1615778069.801725,22,47
1615778069.80921,-39,47
1615778069.8190122,-20,47
1615778069.826723,28,47
1615778069.836489,67,47
1615778069.843942,44,47
1615778069.852701,29,47
1615778069.8601642,49,47
1615778069.866498,34,47
1615778069.866498,34,47
1615778069.866498,34,47
1615778069.866498,34,47
1615778069.908214,54,47
1615778069.916534,269,47
1615778069.9239502,145,47
1615778069.9326808,76,47
1615778069.9414332,82,47
1615778069.9502459,56,47
1615778069.9593432,-12,47
1615778069.969219,-49,47
1615778069.979243,17,47
1615778069.988929,-5,47
1615778069.996713,-41,47
1615778070.0068219,-20,47
1615778070.013959,-91,47
1615778070.023987,-11,47
1615778070.031515,-53,47
1615778070.040278,-17,47
1615778070.0492291,35,47
1615778070.0566301,48,47
1615778070.066636,37,47
1615778070.0753,-7,47
1615778070.0753,-7,47
1615778070.0753,-7,47
1615778070.1031501,-85,47
1615778070.114342,249,47
1615778070.121544,117,47
1615778070.131614,113,47
1615778070.1392808,70,47
1615778070.146572,86,47
1615778070.1528058,48,47
1615778070.1528058,48,47
1615778070.1528058,48,47
1615778070.1528058,48,47
1615778070.1528058,48,47
1615778070.201596,20,54
1615778070.204448,5,54
1615778070.2194612,56,54
1615778070.226719,213,54
1615778070.2355142,137,54
1615778070.245218,21,54
1615778070.2465112,49,54
1615778070.2631419,70,54
1615778070.271717,173,54
1615778070.280478,54,54
1615778070.288043,109,54
1615778070.297683,226,54
1615778070.305192,200,54
1615778070.312686,176,54
1615778070.322728,144,54
1615778070.330186,161,54
1615778070.3389802,28,54
1615778070.347666,26,54
1615778070.3564422,16,54
1615778070.363967,-57,54
1615778070.3739789,-81,54
1615778070.381504,-84,54
1615778070.391405,-185,54
1615778070.399004,-182,54
1615778070.406401,-164,54
1615778070.4191208,-218,54
1615778070.425162,-262,54
1615778070.436449,-193,54
1615778070.4439511,-182,54
1615778070.451553,-316,54
1615778070.4626791,-152,54
1615778070.465288,-152,54
1615778070.465288,-152,54
1615778070.465288,-152,54
1615778070.5003982,-135,54
1615778070.509544,37,54
1615778070.5176709,117,54
1615778070.526473,66,54
1615778070.533947,51,54
1615778070.541516,86,54
1615778070.55154,32,54
1615778070.559207,52,54
1615778070.569134,-26,54
1615778070.5767272,-54,54
1615778070.5855029,23,54
1615778070.5942059,-19,54
1615778070.601537,-18,54
1615778070.611487,6,54
1615778070.621618,84,54
1615778070.629177,20,54
1615778070.639234,27,54
1615778070.6456242,41,54
1615778070.655475,-54,54
1615778070.66303,5,54
1615778070.674369,56,54
1615778070.681849,24,54
1615778070.68802,28,54
1615778070.698105,118,54
1615778070.7054772,73,54
1615778070.712987,16,54
1615778070.715656,20,54
1615778070.715656,20,54
1615778070.741848,52,54
1615778070.751638,218,54
1615778070.759365,176,54
1615778070.766804,252,54
1615778070.766804,252,54
1615778070.766804,252,54
1615778070.766804,252,54
1615778070.805629,-20,54
1615778070.814118,246,54
1615778070.819487,157,54
1615778070.819487,157,54
1615778070.839,220,54
1615778070.847724,86,54
1615778070.856698,51,54
1615778070.864097,98,54
1615778070.871458,-19,54
1615778070.880335,68,54
1615778070.889025,28,54
1615778070.898185,-84,54
1615778070.906775,-38,54
1615778070.912982,5,54
1615778070.923149,-54,54
1615778070.930395,-154,54
1615778070.940195,-83,54
1615778070.947666,-73,54
1615778070.956437,-83,54
1615778070.964135,2,54
1615778070.973013,-2,54
1615778070.979245,36,54
1615778070.990319,8,54
1615778070.999284,86,54
1615778071.006638,139,54
1615778071.014006,54,54
1615778071.023964,210,54
1615778071.034032,109,54
1615778071.0441868,17,54
1615778071.052984,89,54
1615778071.061861,22,54
1615778071.066609,49,54
1615778071.066609,49,54
1615778071.066609,49,54
1615778071.066609,49,54
1615778071.104181,-11,54
1615778071.1154828,305,54
1615778071.121718,184,54
1615778071.131853,180,54
1615778071.139263,200,54
1615778071.1492531,89,54
1615778071.153048,48,54
1615778071.153048,48,54
1615778071.153048,48,54
1615778071.185365,32,48
1615778071.194104,227,48
1615778071.2043872,199,48
1615778071.2127879,201,48
1615778071.21917,85,48
1615778071.229377,48,48
1615778071.2393951,119,48
1615778071.246847,74,48
1615778071.257984,12,48
1615778071.267929,-13,48
1615778071.275498,-12,48
1615778071.285347,-55,48
1615778071.2941592,-120,48
1615778071.301585,16,48
1615778071.308931,-38,48
1615778071.3190038,-9,48
1615778071.3264582,-4,48
1615778071.335192,-36,48
1615778071.343955,22,48
1615778071.3527129,10,48
1615778071.3539462,13,48
1615778071.3539462,13,48
1615778071.3539462,13,48
1615778071.3539462,13,48
1615778071.3539462,13,48
1615778071.3539462,13,48
1615778071.41533,-7,48
1615778071.423968,140,48
1615778071.431454,147,48
1615778071.440216,53,48
1615778071.444235,39,48
1615778071.458941,34,48
1615778071.466511,129,48
1615778071.4752052,39,48
1615778071.48158,85,48
1615778071.4927092,32,48
1615778071.500309,91,48
1615778071.507682,36,48
1615778071.517725,21,48
1615778071.5251951,-20,48
1615778071.526442,-14,48
1615778071.526442,-14,48
