,timestamp,raw_value,attention,delta
878,878,74,47,9.612084150314331
879,879,74,47,9.612084150314331
880,880,74,47,9.612084150314331
881,881,77,47,9.648930311203003
882,882,36,47,9.659022092819214
883,883,83,47,9.669893026351929
884,884,61,47,9.677430152893066
885,885,61,47,9.677430152893066
886,886,61,47,9.677430152893066
887,887,48,47,9.713566064834595
888,888,93,47,9.725110054016113
889,889,58,47,9.735270738601685
890,890,64,47,9.74570608139038
891,891,65,47,9.752860069274902
892,892,65,47,9.752860069274902
893,893,65,47,9.752860069274902
894,894,71,47,9.787639141082764
895,895,39,47,9.80373215675354
896,896,24,47,9.812438488006592
897,897,4,47,9.816161155700684
898,898,4,47,9.816161155700684
899,899,4,47,9.816161155700684
900,900,-3,47,9.850557088851929
901,901,-3,47,9.850557088851929
902,902,-3,47,9.850557088851929
903,903,-13,47,9.888480186462402
904,904,73,47,9.897207260131836
905,905,45,47,9.908361911773682
906,906,60,47,9.921335220336914
907,907,85,47,9.93238115310669
908,908,104,47,9.940583944320679
909,909,118,47,9.951255083084106
910,910,103,47,9.959562063217163
911,911,89,47,9.970870018005371
912,912,83,47,9.982624053955078
913,913,76,47,9.990308284759521
914,914,71,47,10.001078128814697
915,915,54,47,10.012787103652954
916,916,77,47,10.023814678192139
917,917,73,47,10.03201699256897
918,918,123,47,10.043700218200684
919,919,69,47,10.052592039108276
920,920,69,47,10.052592039108276
921,921,83,47,10.074349164962769
922,922,48,47,10.08592414855957
923,923,81,47,10.097044944763184
924,924,112,47,10.108506202697754
925,925,82,47,10.120129108428955
926,926,64,47,10.130697250366211
927,927,34,47,10.138156175613403
928,928,-13,47,10.149868965148926
929,929,43,47,10.160712718963623
930,930,64,47,10.172455310821533
931,931,70,47,10.183306217193604
932,932,80,47,10.194976091384888
933,933,117,47,10.206169128417969
934,934,134,47,10.217419147491455
935,935,65,47,10.228308200836182
936,936,88,47,10.236407041549683
937,937,67,47,10.247926950454712
938,938,32,47,10.259450197219849
939,939,25,47,10.26690411567688
940,940,49,47,10.278601169586182
941,941,88,47,10.289412498474121
942,942,103,47,10.301231145858765
943,943,106,47,10.312373161315918
944,944,133,47,10.31990098953247
